seccion_censal;cod_pos;cod_ine
0303101001;03501;03031
0303101002;03501;03031
0303101003;03501;03031
0303101004;03501;03031
0303101005;03501;03031
0303101006;03501;03031
0303101007;03501;03031
0303101008;03501;03031
0303101009;03501;03031
0303101010;03501;03031
0303101011;03501;03031
0303101012;03501;03031
0303101013;03501;03031
0303101014;03501;03031
0303101015;03501;03031
0303101017;03501;03031
0303102001;03503;03031
0303102001;03501;03031
0303102002;03503;03031
0303102003;03503;03031
0303102004;03503;03031
0303102004;03501;03031
0303102005;03503;03031
0303102006;03503;03031
0303102007;03503;03031
0303102008;03503;03031
0303102009;03503;03031
0303103001;03502;03031
0303103002;03501;03031
0303103002;03502;03031
0303103003;03502;03031
0303103004;03502;03031
0303103005;03502;03031
0303103006;03502;03031
0303103007;03502;03031
0303103008;03502;03031
0303103009;03502;03031
0303103010;03502;03031
0303103010;03503;03031
0303103011;03502;03031
0303103012;03502;03031
0303103013;03502;03031
0303103014;03502;03031
0303103015;03502;03031
0303103015;03503;03031
0303104001;03502;03031
0303104002;03502;03031
0303104003;03502;03031
0303104004;03502;03031
0303104005;03502;03031
0303201001;03816;03032
0303301001;03517;03033
0303401001;03178;03034
0303501001;03810;03035
0303601001;03827;03036
0303701001;03516;03037
0303801001;03827;03038
0303901001;03812;03039
0304001001;03769;03040
0304101001;03720;03041
0304101002;03720;03041
0304101003;03720;03041
0304101004;03720;03041
0304101005;03720;03041
0304102001;03720;03041
0304201001;03726;03042
0304301001;03410;03043
0304301002;03410;03043
0304301003;03410;03043
0304401001;03380;03044
0304401002;03380;03044
0304401003;03380;03044
0304501001;03518;03045
0304601001;03111;03046
0304701001;03710;03047
0304701002;03710;03047
0304701003;03710;03047
0304701004;03710;03047
0304701005;03710;03047
0304702001;03710;03047
0304702002;03710;03047
0304801001;03510;03048
0304801002;03510;03048
0304802001;03510;03048
0304802002;03510;03048
0304802003;03510;03048
0304802004;03510;03048
0304901001;03360;03049
0304901002;03360;03049
0304901003;03360;03049
0304901004;03360;03049
0304901005;03360;03049
0304901006;03360;03049
0304901007;03360;03049
0304902001;03360;03049
0304902002;03360;03049
0304902004;03360;03049
0304902004;03317;03049
0304902005;03360;03049
0305001001;03560;03050
0305001002;03560;03050
0305001003;03560;03050
0305001004;03560;03050
0305001005;03560;03050
0305001006;03560;03050
0305001007;03560;03050
0305001008;03560;03050
0305001009;03560;03050
0305002001;03560;03050
0305002002;03560;03050
0305002003;03560;03050
0305003001;03560;03050
0305003002;03560;03050
0305101001;03469;03051
0305201001;03409;03052
0305301001;03420;03053
0305301002;03420;03053
0305301003;03420;03053
0305301004;03420;03053
0305302001;03420;03053
0305302002;03420;03053
0305302003;03420;03053
0305302004;03420;03053
0305302005;03420;03053
0305401001;03793;03054
0305501001;03158;03055
0305501002;03158;03055
0305501003;03158;03055
0305501004;03158;03055
0305601001;03820;03056
0305601003;03820;03056
0305601004;03820;03056
0305601005;03820;03056
0305601006;03820;03056
0305601006;03829;03056
0305601007;03820;03056
0305601008;03820;03056
0305601009;03820;03056
0305602001;03820;03056
0305602001;03870;03056
0305701001;03517;03057
0305801001;03350;03058
0305801002;03350;03058
0305801003;03350;03058
0305801004;03350;03058
0305901001;03330;03059
0305901002;03330;03059
0305901003;03330;03059
0305901004;03330;03059
0305901005;03330;03059
0305901006;03330;03059
0305901007;03330;03059
0305901008;03330;03059
0305902001;03330;03059
0305902002;03330;03059
0305902003;03330;03059
0305902004;03330;03059
0305903001;03330;03059
0305903002;03330;03059
0305903003;03330;03059
0305904001;03330;03059
0305904002;03330;03059
0305904003;03330;03059
0305905001;03330;03059
0305905001;03339;03059
0305905002;03339;03059
0305905002;03158;03059
0305905003;03330;03059
0305905003;03339;03059
0306001001;03811;03060
0306101001;03159;03061
0306201001;03177;03062
0306301001;03700;03063
0306301002;03700;03063
0306301002;03770;03063
0306301003;03779;03063
0306301003;03700;03063
0306301003;03780;03063
0306302001;03700;03063
0306302002;03700;03063
0306302003;03700;03063
0306302004;03700;03063
0306302005;03700;03063
0306302006;03700;03063
0306303001;03700;03063
0306303002;03700;03063
0306303003;03700;03063
0306303004;03709;03063
0306303005;03700;03063
0306303005;03749;03063
0306304001;03700;03063
0306304002;03700;03063
0306304003;03700;03063
0306304004;03700;03063
0306304005;03700;03063
0306304006;03700;03063
0306304007;03700;03063
0306304008;03700;03063
0306304009;03700;03063
0306304010;03700;03063
0306401001;03150;03064
0306401002;03150;03064
0306401003;03150;03064
0306402001;03150;03064
0306501001;03202;03065
0306501001;03203;03065
0306501002;03202;03065
0306501003;03202;03065
0306501004;03202;03065
0306501004;03203;03065
0306501005;03202;03065
0306501006;03202;03065
0306501007;03202;03065
0306501008;03202;03065
0306501009;03202;03065
0306501010;03202;03065
0306501011;03202;03065
0306501012;03202;03065
0306501013;03202;03065
0306501014;03202;03065
0306501015;03202;03065
0306501016;03202;03065
0306501017;03202;03065
0306501018;03202;03065
0306501019;03202;03065
0306501020;03202;03065
0306501021;03202;03065
0306502001;03203;03065
0306502001;03202;03065
0306502002;03203;03065
0306502002;03202;03065
0306502003;03203;03065
0306502004;03203;03065
0306502004;03202;03065
0306502005;03203;03065
0306502006;03203;03065
0306502007;03203;03065
0306502008;03203;03065
0306502009;03203;03065
0306502010;03203;03065
0306502011;03203;03065
0306502012;03203;03065
0306502013;03203;03065
0306502014;03203;03065
0306502015;03203;03065
0306502016;03203;03065
0306502017;03203;03065
0306502018;03203;03065
0306502019;03203;03065
0306502020;03203;03065
0306502021;03203;03065
0306502022;03203;03065
0306502022;03208;03065
0306502022;03202;03065
0306502022;03205;03065
0306502023;03203;03065
0306502024;03208;03065
0306502025;03203;03065
0306502025;03202;03065
0306502026;03203;03065
0306502026;03208;03065
0306503001;03206;03065
0306503002;03206;03065
0306503003;03206;03065
0306503004;03206;03065
0306503005;03206;03065
0306503006;03206;03065
0306503007;03206;03065
0306503008;03206;03065
0306503009;03206;03065
0306503010;03206;03065
0306503012;03206;03065
0306503013;03206;03065
0306503014;03206;03065
0306503015;03206;03065
0306503016;03206;03065
0306503017;03206;03065
0306503018;03206;03065
0306503019;03206;03065
0306503020;03206;03065
0306503021;03206;03065
0306503023;03206;03065
0306503024;03206;03065
0306503025;03206;03065
0306503026;03206;03065
0306503027;03206;03065
0306503028;03206;03065
0306503029;03206;03065
0306503030;03206;03065
0306503031;03206;03065
0306504001;03205;03065
0306504002;03205;03065
0306504003;03205;03065
0306504004;03205;03065
0306504005;03205;03065
0306504006;03205;03065
0306504007;03205;03065
0306504008;03205;03065
0306504009;03205;03065
0306504010;03205;03065
0306504011;03205;03065
0306504012;03205;03065
0306504012;03206;03065
0306504013;03205;03065
0306504014;03205;03065
0306504015;03205;03065
0306504016;03205;03065
0306504017;03205;03065
0306504018;03205;03065
0306504019;03205;03065
0306504020;03205;03065
0306504021;03205;03065
0306505001;03201;03065
0306505002;03201;03065
0306505003;03201;03065
0306505004;03201;03065
0306505005;03201;03065
0306505006;03201;03065
0306505007;03201;03065
0306505008;03201;03065
0306505009;03201;03065
0306505010;03201;03065
0306505011;03201;03065
0306505012;03201;03065
0306505013;03201;03065
0306505014;03201;03065
0306505015;03201;03065
0306505016;03201;03065
0306505018;03201;03065
0306505019;03201;03065
0306505020;03201;03065
0306505021;03201;03065
0306505022;03201;03065
0306505022;03204;03065
0306505023;03201;03065
0306505024;03201;03065
0306505025;03201;03065
0306505026;03201;03065
0306505027;03201;03065
0306505028;03201;03065
0306506001;03201;03065
0306506001;03204;03065
0306506002;03204;03065
0306506003;03204;03065
0306506004;03204;03065
0306506005;03204;03065
0306506006;03204;03065
0306506006;03201;03065
0306506007;03204;03065
0306506007;03201;03065
0306506008;03204;03065
0306506009;03204;03065
0306506010;03204;03065
0306506011;03204;03065
0306506012;03204;03065
0306506013;03204;03065
0306506014;03204;03065
0306506015;03204;03065
0306506016;03204;03065
0306506017;03204;03065
0306506018;03204;03065
0306506019;03204;03065
0306506020;03204;03065
0306506021;03204;03065
0306506022;03204;03065
0306506023;03204;03065
0306507001;03296;03065
0306507001;03293;03065
0306507002;03205;03065
0306507003;03207;03065
0306507003;03291;03065
0306507004;03320;03065
0306507005;03320;03065
0306507006;03195;03065
0306507007;03139;03065
0306507008;03295;03065
0306507009;03290;03065
0306507010;03292;03065
0306507011;03294;03065
0306507012;03194;03065
0306507013;03294;03065
0306507013;03296;03065
0306507014;03293;03065
0306507014;03296;03065
0306507015;03296;03065
0306507016;03320;03065
0306507017;03195;03065
0306507018;03295;03065
0306507018;03113;03065
0306507018;03203;03065
0306507019;03291;03065
0306507020;03195;03065
0306507021;03292;03065
0306507021;03294;03065
0306507022;03320;03065
0306507023;03296;03065
0306507024;03195;03065
0306507024;03139;03065
0306507025;03320;03065
0306507026;03292;03065
0306601001;03600;03066
0306601002;03600;03066
0306601003;03600;03066
0306601004;03600;03066
0306601005;03600;03066
0306601006;03600;03066
0306602001;03600;03066
0306602002;03600;03066
0306602003;03600;03066
0306602004;03600;03066
0306603001;03600;03066
0306604001;03600;03066
0306604002;03600;03066
0306604003;03600;03066
0306604004;03600;03066
0306604005;03600;03066
0306604006;03600;03066
0306604007;03600;03066
0306604008;03600;03066
0306604009;03600;03066
0306604010;03600;03066
0306604011;03600;03066
0306604012;03600;03066
0306604013;03600;03066
0306604014;03600;03066
0306604015;03600;03066
0306604016;03600;03066
0306604017;03600;03066
0306604018;03600;03066
0306605001;03600;03066
0306605002;03600;03066
0306605003;03600;03066
0306605004;03600;03066
0306605005;03600;03066
0306605006;03600;03066
0306605007;03600;03066
0306605008;03600;03066
0306605009;03600;03066
0306605010;03600;03066
0306605011;03600;03066
0306605012;03600;03066
0306701001;03813;03067
0306801001;03813;03068
0306901001;03509;03069
0306901002;03509;03069
0307001001;03179;03070
0307001002;03177;03070
0307001002;03179;03070
0307101001;03740;03071
0307101002;03740;03071
0307101003;03740;03071
0307102001;03740;03071
0307102002;03740;03071
0307201001;03840;03072
0307301001;03811;03073
0307401001;03348;03074
0307501001;03517;03075
0307601001;03140;03076
0307601002;03140;03076
0307601003;03140;03076
0307601004;03140;03076
0307601005;03140;03076
0307601006;03140;03076
0307601007;03140;03076
0307701001;03688;03077
0307701001;03689;03077
0307801001;03689;03078
0307901001;03440;03079
0307901002;03440;03079
0307901003;03440;03079
0307901004;03440;03079
0307901005;03440;03079
0307902001;03440;03079
0307902002;03440;03079
0307902003;03440;03079
0307902004;03440;03079
0307902005;03440;03079
0307902006;03440;03079
0307902007;03440;03079
0307903001;03440;03079
0307903002;03440;03079
0307903003;03440;03079
0307903004;03440;03079
0307903005;03440;03079
0307903006;03440;03079
0307903007;03440;03079
0308001001;03310;03080
0308101001;03727;03081
0308102001;03727;03081
0308201001;03730;03082
0308201002;03730;03082
0308201003;03730;03082
0308201004;03730;03082
0308202001;03730;03082
0308202002;03730;03082
0308202002;03737;03082
0308202003;03730;03082
0308203001;03738;03082
0308203001;03730;03082
0308203001;03739;03082
0308203002;03730;03082
0308203003;03730;03082
0308203004;03730;03082
0308203004;03739;03082
0308301001;03100;03083
0308301002;03100;03083
0308301003;03100;03083
0308301004;03100;03083
0308301005;03100;03083
0308301006;03100;03083
0308301007;03100;03083
0308401001;03860;03084
0308501001;03729;03085
0308601001;03812;03086
0308801001;03670;03088
0308801002;03670;03088
0308801003;03670;03088
0308801004;03670;03088
0308801004;03679;03088
0308801005;03679;03088
0308801005;03670;03088
0308901001;03640;03089
0308901002;03640;03089
0308901003;03640;03089
0308901004;03640;03089
0308901005;03640;03089
0308901006;03640;03089
0308901007;03640;03089
0308901008;03640;03089
0308901009;03640;03089
0308901010;03640;03089
0308902001;03649;03089
0308902001;03640;03089
0309001001;03110;03090
0309001002;03110;03090
0309001003;03110;03090
0309001004;03110;03090
0309001005;03110;03090
0309001006;03110;03090
0309001007;03110;03090
0309001008;03110;03090
0309002001;03110;03090
0309002002;03110;03090
0309002003;03110;03090
0309002004;03110;03090
0309002005;03110;03090
0309002006;03110;03090
0309002007;03110;03090
0309002008;03110;03090
0309101001;03792;03091
0309201001;03830;03092
0309201002;03830;03092
0309201003;03830;03092
0309201004;03830;03092
0309201005;03839;03092
0309201005;03830;03092
0309201006;03830;03092
0309301001;03660;03093
0309301002;03660;03093
0309301003;03660;03093
0309301004;03660;03093
0309301005;03660;03093
0309301006;03660;03093
0309301007;03660;03093
0309301008;03660;03093
0309301009;03660;03093
0309301010;03660;03093
0309301011;03660;03093
0309301012;03660;03093
0309301013;03660;03093
0309301014;03660;03093
0309302001;03660;03093
0309302002;03660;03093
0309302003;03660;03093
0309302005;03660;03093
0309302006;03660;03093
0309302007;03660;03093
0309302008;03660;03093
0309303001;03660;03093
0309401001;03530;03094
0309401002;03530;03094
0309401003;03530;03094
0309401004;03530;03094
0309401005;03530;03094
0309401006;03530;03094
0309401007;03530;03094
0309501001;03760;03095
0309501002;03760;03095
0309501003;03760;03095
0309501004;03760;03095
0309501005;03760;03095
0309501006;03760;03095
0309601001;03430;03096
0309601002;03430;03096
0309601003;03430;03096
0309601004;03430;03096
0309601006;03430;03096
0309601007;03430;03096
0309601008;03430;03096
0309701001;03790;03097
0309701001;03792;03097
0309701001;03791;03097
0309701001;03795;03097
0309801001;03579;03098
0309901001;03300;03099
0309901002;03300;03099
0309901003;03300;03099
0309901004;03300;03099
0309902001;03300;03099
0309902002;03300;03099
0309902003;03300;03099
0309902004;03300;03099
0309902005;03300;03099
0309902006;03300;03099
0309902007;03300;03099
0309903001;03300;03099
0309903002;03300;03099
0309903003;03300;03099
0309904001;03300;03099
0309904002;03300;03099
0309904003;03300;03099
0309904004;03300;03099
0309904005;03300;03099
0309904006;03300;03099
0309905001;03319;03099
0309905001;03119;03099
0309905001;03313;03099
0309905002;03189;03099
0309905002;03190;03099
0309905003;03189;03099
0309905004;03189;03099
0309906001;03322;03099
0309906002;03321;03099
0309906002;03380;03099
0309906003;03313;03099
0309906004;03312;03099
0309906004;03300;03099
0309906005;03312;03099
0309906006;03312;03099
0309906007;03312;03099
0309907001;03311;03099
0309907002;03311;03099
0309907003;03311;03099
0309907004;03316;03099
0309907004;03315;03099
0309907005;03315;03099
0309907006;03689;03099
0309907006;03315;03099
0309907006;03317;03099
0309908001;03300;03099
0309908001;03317;03099
0309908001;03316;03099
0309908002;03317;03099
0309908002;03300;03099
0309908003;03325;03099
0309908004;03314;03099
0309908005;03314;03099
0309908005;03369;03099
0310001001;03792;03100
0310101001;03750;03101
0310101002;03750;03101
0310101003;03750;03101
0310101004;03750;03101
0310101005;03750;03101
0310101006;03750;03101
0310201001;03780;03102
0310201002;03780;03102
0310202001;03780;03102
0310202002;03780;03102
0310203001;03780;03102
0310203002;03780;03102
0310301001;03815;03103
0310301001;03185;03103
0310401001;03610;03104
0310401002;03610;03104
0310401003;03610;03104
0310402001;03610;03104
0310402002;03610;03104
0310402003;03610;03104
0310402004;03610;03104
0310402005;03610;03104
0310402006;03610;03104
0310403001;03610;03104
0310403002;03610;03104
0310403003;03610;03104
0310403004;03610;03104
0310403005;03610;03104
0310403006;03610;03104
0310404001;03610;03104
0310404002;03610;03104
0310404003;03610;03104
0310404004;03610;03104
0310404005;03610;03104
0310404006;03610;03104
0310404007;03610;03104
0310404008;03610;03104
0310404009;03610;03104
